year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2017,457,Weather Extremes,believer,male,not aggressive,-0.11391722166666647,0.04390189781605252
2017,459,Weather Extremes,denier,male,not aggressive,1.2666758692307694,-0.08115059043679922
2017,461,Politics,neutral,male,not aggressive,-3.7162704500000006,0.19183509349823002
2017,463,Global stance,believer,male,not aggressive,1.0490890866666664,0.4117518321673075
2017,465,Weather Extremes,believer,male,not aggressive,-1.2128400063636364,-0.3238814175256116
2017,467,Weather Extremes,believer,male,not aggressive,0.09631818749999996,0.03633515543985416
2017,469,Weather Extremes,believer,female,not aggressive,-0.4125404242758621,-0.1875700915931894
2017,471,Weather Extremes,believer,male,not aggressive,-0.484230188285714,-0.14993528012949017
2017,473,Weather Extremes,believer,male,not aggressive,-0.9710280837272728,-0.18139223415490358
2017,475,Weather Extremes,believer,female,not aggressive,-5.901399433333332,-0.20516031959056855
2017,477,Weather Extremes,believer,male,not aggressive,1.1775476893749999,-0.1939055361879788
2017,479,Weather Extremes,believer,male,not aggressive,-0.6539215429315068,-0.08519492886558414
2017,481,Weather Extremes,believer,female,not aggressive,-3.0637597666666667,-0.2690360835132317
2017,485,Weather Extremes,believer,male,not aggressive,-0.21159927957446814,-0.20597950290939088
2017,489,Weather Extremes,believer,female,not aggressive,-4.8468356,-0.35115745614502164
2017,491,Weather Extremes,believer,male,not aggressive,0.3764009598074074,-0.05174658328407522
2017,493,Weather Extremes,denier,female,not aggressive,-0.70399296,-0.3890147151785805
2017,495,Politics,believer,female,not aggressive,-0.5597279759999999,-0.08662031031109041
2017,497,Importance of Human Intervantion,believer,female,not aggressive,0.7622614427272727,-0.12118746389083529
2017,499,Global stance,believer,male,not aggressive,-1.6645853000000002,-0.09100787206437852
2017,501,Weather Extremes,denier,male,aggressive,-5.4359765,-0.3615179781675339
2017,503,Global stance,believer,male,not aggressive,-2.1392737,-0.1753821817954381
2017,505,Weather Extremes,believer,female,not aggressive,-4.0297656,-0.62057765787329
2017,507,Weather Extremes,believer,male,not aggressive,-3.3480908533333333,-0.1418146587330198
2017,510,Global stance,believer,male,not aggressive,0.3990525641371077,-0.062291095318933384
2017,520,Politics,believer,female,not aggressive,0.9358608199999997,-0.22874728499855657
2017,540,Global stance,believer,male,not aggressive,0.7496633800437813,0.02733423854751153
2017,550,Weather Extremes,believer,male,not aggressive,0.8980441713939395,-0.09878185574224695
2017,570,Weather Extremes,believer,male,not aggressive,-3.575106566666667,-0.3339468559628442
2017,590,Undefined / One Word Hashtags,believer,male,not aggressive,-0.5218108133333332,-0.13298521118534937
2017,595,Importance of Human Intervantion,believer,female,not aggressive,3.9155157,-0.0839931216955185
2017,600,Global stance,believer,male,not aggressive,-2.4641548656521737,-0.059593464793109764
2017,610,Global stance,believer,male,not aggressive,0.3623848452500001,0.013798741475777244
2017,630,Weather Extremes,believer,male,not aggressive,-0.35918799481202995,-0.09786086411783558
2017,640,Weather Extremes,believer,male,not aggressive,-2.90058375,0.2721666771988075
2017,650,Weather Extremes,believer,male,not aggressive,0.17550280761467893,-0.057529350219838994
2017,660,Global stance,believer,male,not aggressive,0.6093407558736843,-0.062169576721029886
2017,670,Weather Extremes,believer,undefined,not aggressive,2.4010683,-0.1544440518816313
2017,678,Global stance,believer,male,not aggressive,0.44187689999999996,0.01943132098477981
2017,680,Weather Extremes,believer,male,aggressive,-0.22270968118333326,-0.14496258804022358
2017,683,Weather Extremes,believer,male,not aggressive,0.42193438247191034,-0.16389684942648974
2017,685,Weather Extremes,believer,female,not aggressive,-1.1367053649999999,-0.16289539139191309
2017,690,Weather Extremes,believer,male,not aggressive,-2.173657496571429,0.02732650438449082
2017,700,Weather Extremes,believer,female,not aggressive,0.06924580676612906,-0.044819084625502555
2017,710,Weather Extremes,believer,male,not aggressive,0.10446850534177227,-0.04081004471150267
2017,720,Donald Trump versus Science,neutral,male,not aggressive,1.1919835,-0.3149332453489303
2017,730,Politics,believer,male,not aggressive,4.1300588142857135,-0.11524714717232452
2017,735,Politics,neutral,male,not aggressive,1.5567012142857146,-0.04883078592491014
2017,740,Weather Extremes,believer,female,not aggressive,0.057990138461538374,-0.19596169703233812
2017,750,Weather Extremes,believer,female,not aggressive,-0.1488112,-0.11841678319896976
2017,760,Weather Extremes,believer,male,not aggressive,0.06462548285039373,-0.02515390304948494
2017,770,Global stance,believer,male,not aggressive,0.43326255337837827,-0.11436930602775149
2017,775,Undefined / One Word Hashtags,believer,male,aggressive,-2.3275653666666667,0.1619599700283121
2017,790,Global stance,believer,male,not aggressive,2.521814209423077,0.12396396393148862
2017,800,Weather Extremes,believer,female,not aggressive,-1.4134570657142855,-0.25798648378662514
2017,810,Weather Extremes,believer,male,not aggressive,-0.12508093027428574,-0.11752133265922331
2017,820,Global stance,believer,female,not aggressive,-2.42414288125,-0.07570076971862998
2017,830,Weather Extremes,believer,male,not aggressive,-0.05906506733944961,-0.04790390848794456
2017,840,Weather Extremes,believer,male,not aggressive,-1.1960427258333333,0.11156678593453734
2018,001,Global stance,believer,male,not aggressive,1.5849249883330476,0.040189271811615926
2018,003,Global stance,believer,male,not aggressive,1.790926324727146,-0.046303350491842366
2018,005,Global stance,believer,male,not aggressive,1.1773405236496186,-0.05550120122914462
2018,006,Weather Extremes,believer,male,not aggressive,2.6569285505,-0.1706178028072305
2018,007,Global stance,believer,male,not aggressive,1.1435655744357558,-0.0257559725118691
2018,009,Global stance,believer,male,not aggressive,1.3342847352867833,-0.031976066213300965
2018,011,Global stance,believer,male,not aggressive,1.1640870506575538,-0.04253084815067859
2018,012,Global stance,believer,female,aggressive,1.93908746,-0.05583109304816632
2018,013,Global stance,believer,male,not aggressive,0.6562716810694574,-0.02626379314570311
2018,014,Global stance,believer,male,not aggressive,3.2602339547703707,0.008279083067224661
2018,015,Global stance,believer,male,not aggressive,1.6822112355495302,-0.045417972422661115
2018,017,Global stance,believer,male,not aggressive,0.982671079759269,-0.020517873499446074
2018,019,Global stance,believer,male,not aggressive,1.5471016995073164,-0.022112229544716703
2018,021,Global stance,believer,male,not aggressive,1.7871874455778254,0.0026063351711348996
2018,023,Global stance,believer,male,not aggressive,1.0144203128186244,-0.005288623791788349
2018,025,Global stance,believer,male,not aggressive,1.7458898077590819,0.035035529079025504
2018,027,Global stance,believer,male,not aggressive,1.9538005211237637,-0.052743689394153186
2018,028,Global stance,believer,male,not aggressive,1.8310621056818184,0.11824151443074213
2018,029,Global stance,believer,male,not aggressive,1.8149297932899493,-0.055188074682651245
2018,031,Global stance,believer,male,not aggressive,3.0144899191851504,-0.035705565088941314
2018,033,Global stance,believer,male,not aggressive,-0.43219458980843345,0.002126962427872268
2018,035,Global stance,believer,male,not aggressive,2.404917550755309,-0.01883332130026915
2018,037,Global stance,believer,male,not aggressive,-0.7827816147164023,-0.038465680099067916
2018,039,Global stance,believer,male,not aggressive,1.829454585401506,-0.03810549941482829
2018,041,Global stance,believer,male,not aggressive,2.0356835322186138,-0.037444993844468095
2018,043,Global stance,believer,male,not aggressive,2.4577173304940567,-0.02332460081849138
2018,045,Global stance,believer,male,not aggressive,1.785612500952122,-0.05003180676773013
2018,047,Global stance,believer,male,not aggressive,0.4560341062658668,-0.028091704114457765
2018,049,Global stance,believer,male,not aggressive,3.5168356350406142,-0.052284587181388426
2018,051,Global stance,believer,male,not aggressive,-0.8793024028858775,-0.016551313361089337
2018,053,Global stance,believer,male,not aggressive,0.5860069272707906,-0.00410482372270725
2018,055,Global stance,believer,male,not aggressive,2.4574834925547324,-0.04334924391344722
2018,057,Global stance,believer,male,not aggressive,0.8587907788835536,-0.058227492660222875
2018,059,Global stance,believer,male,not aggressive,0.338858105143444,-0.0161166572607523
2018,061,Global stance,believer,male,not aggressive,0.8994331704505057,0.021790343779388526
2018,063,Global stance,believer,male,not aggressive,1.2598989162093106,0.013756461714101977
2018,065,Global stance,believer,male,not aggressive,1.3366631284168013,-0.05562253393227097
2018,067,Global stance,believer,male,not aggressive,-0.1375066390710143,-0.020485721260447752
2018,069,Global stance,believer,male,not aggressive,2.143101753581827,-0.03367270695267236
2018,071,Global stance,believer,male,not aggressive,0.39935276791900837,-0.0616838936596935
2018,073,Global stance,believer,male,not aggressive,1.0352335921673295,-0.024159407952142956
2018,075,Global stance,believer,male,not aggressive,-1.6687669245633645,0.05252358619932712
2018,077,Global stance,believer,male,not aggressive,1.3026541255472686,-0.034275778702516725
2018,078,Politics,believer,male,aggressive,5.602709,-0.1863667819711897
2018,079,Global stance,believer,male,not aggressive,1.9610011598187103,-0.06547869473206998
2018,081,Global stance,believer,male,not aggressive,0.8985330887254036,-0.036817517037035695
2018,083,Global stance,believer,male,not aggressive,2.195475045349309,-0.07953278231606715
2018,085,Global stance,believer,male,not aggressive,-1.078361876354712,0.03021728338113899
2018,086,Undefined / One Word Hashtags,believer,female,not aggressive,0.4899168715925296,0.12139976501129557
2018,087,Global stance,believer,male,not aggressive,-0.11032208028940547,-0.021163081240422942
2018,089,Global stance,believer,male,not aggressive,3.205007181890165,-0.07254886339776735
2018,091,Global stance,believer,male,not aggressive,1.8170181144653017,-0.07724384627000483
2018,093,Global stance,believer,male,not aggressive,2.2398810822296573,-0.052291156315167175
2018,095,Global stance,believer,male,not aggressive,1.4438121790541714,-0.06509333707109115
2018,097,Global stance,believer,male,not aggressive,1.7207788470625536,-0.05692276182820612
2018,099,Global stance,believer,male,not aggressive,0.9405858446096826,-0.03840741178279667
2018,101,Global stance,believer,male,not aggressive,1.261458970125081,-0.04317758527240825
2018,102,Global stance,believer,male,not aggressive,3.4136293333333323,-0.050907316209210296
2018,103,Global stance,believer,female,not aggressive,0.6705441707067451,0.03711447500795127
2018,105,Global stance,believer,male,not aggressive,0.60142087317734,-0.06627038366477182
2018,107,Global stance,believer,male,not aggressive,0.03174046698399873,-0.0632046295228609
2018,109,Global stance,believer,male,not aggressive,2.5809892943472006,-0.013909221992932503
2018,111,Global stance,believer,male,not aggressive,1.1993962008668604,-0.056559416238062994
2018,113,Global stance,believer,male,not aggressive,2.12937500366041,-0.039617937953255
2018,115,Global stance,believer,male,not aggressive,0.9382420375073856,-0.06568519013590463
2018,117,Global stance,believer,male,not aggressive,1.5160940650877617,-0.08936786263716993
2018,119,Global stance,believer,male,not aggressive,1.8649307666667188,-0.049124916105823646
2018,121,Global stance,believer,male,not aggressive,2.1898821160169915,-0.034063985080091175
2018,123,Global stance,believer,male,not aggressive,1.660504249806673,0.009249716759641273
2018,125,Global stance,believer,male,not aggressive,3.602712091761456,-0.04136009790819262
2018,127,Global stance,believer,male,not aggressive,1.3376785409270475,-0.11801569917485173
2018,129,Global stance,believer,male,not aggressive,2.3382213230756927,0.0082299250613689
2018,131,Global stance,believer,male,not aggressive,3.773062612863418,-0.09893322134670818
2018,133,Global stance,believer,male,not aggressive,2.773123157202346,-0.017254042324134897
2018,135,Global stance,believer,male,not aggressive,2.4889735676700204,-0.05211173263462684
2018,137,Global stance,believer,male,not aggressive,2.2131066950781673,-0.05140125148931564
2018,139,Global stance,believer,male,not aggressive,3.2692027633710175,-0.03742501717450837
2018,141,Global stance,believer,male,not aggressive,2.5853573338112503,-0.08121996197618878
2018,143,Global stance,believer,male,not aggressive,2.5162989863177843,-0.0643016939708459
2018,145,Global stance,believer,male,not aggressive,2.3483395104271185,-0.04871590596664675
2018,147,Global stance,believer,male,not aggressive,2.646895836585632,-0.09033396704223062
2018,149,Global stance,believer,male,not aggressive,2.1029470900285334,-0.09927498303215916
2018,151,Global stance,believer,male,not aggressive,2.825751952792818,-0.09153695095886058
2018,153,Global stance,believer,male,not aggressive,3.251137542360991,-0.0283113530305535
2018,155,Global stance,believer,male,not aggressive,2.4805836116099904,-0.0835211961529669
2018,157,Global stance,believer,male,not aggressive,2.340989785831774,-0.01089936945071121
2018,159,Global stance,believer,male,not aggressive,3.3725334338916704,-0.09875431018030725
2018,161,Global stance,believer,male,not aggressive,4.3962753643835475,0.003143023985885563
2018,163,Global stance,believer,male,not aggressive,4.180351745712962,-0.06616206448523267
2018,165,Global stance,believer,male,not aggressive,4.216030677505086,-0.09516093433934238
2018,167,Global stance,believer,male,not aggressive,2.019803548704357,-0.09598177300140802
2018,169,Global stance,believer,female,not aggressive,2.0791957657419906,-0.10228500727168356
2018,171,Undefined / One Word Hashtags,believer,male,not aggressive,0.16557267815870563,0.12313568726847139
2018,173,Global stance,believer,male,not aggressive,2.8667917453620957,-0.045200891586357414
2018,175,Global stance,believer,male,not aggressive,2.669163190263158,-0.03368122851489399
2018,177,Global stance,believer,male,not aggressive,2.4175952289584903,-0.06873070310470658
2018,179,Global stance,believer,male,not aggressive,2.3292880629987494,0.04923922187896688
2018,181,Global stance,believer,male,not aggressive,2.706913345108225,-0.10656467020501335
2018,183,Global stance,believer,male,not aggressive,2.2300165122205784,-0.011604353779140335
2018,185,Global stance,believer,male,not aggressive,1.2910493517464117,-0.0388145177715195
2018,186,Ideological Positions on Global Warming,believer,male,not aggressive,4.76950665,-0.3458602093577384
2018,187,Global stance,believer,male,not aggressive,1.5700983094779115,-0.132269752229141
2018,189,Global stance,believer,male,not aggressive,2.629780251529915,-0.06465992056661055
2018,191,Politics,believer,male,not aggressive,1.828780243,-0.11064848886313305
2018,193,Global stance,believer,male,not aggressive,1.369137517003096,-0.024812677405362485
2018,195,Global stance,believer,male,not aggressive,2.4732649062417216,-0.034634791824196404
2018,197,Global stance,believer,male,not aggressive,2.8503680045586663,-0.11257187911984322
2018,199,Global stance,believer,male,not aggressive,2.127325823225,-0.14423270673067462
2018,201,Global stance,believer,male,not aggressive,1.5816028618492346,-0.06071818132148264
2018,203,Politics,believer,male,not aggressive,2.776990069464286,-0.0876370444168647
2018,205,Weather Extremes,believer,male,not aggressive,2.3601730670370373,-0.1310618476040493
2018,207,Global stance,believer,male,not aggressive,1.9401340994736842,-0.15144045350538565
2018,209,Global stance,believer,male,not aggressive,2.1786344290464545,-0.03532375135695108
2018,211,Importance of Human Intervantion,believer,male,not aggressive,3.252161030769231,-0.06586505230887993
2018,213,Global stance,believer,male,not aggressive,2.5515940460017212,-0.03658675364134379
2018,215,Global stance,believer,male,not aggressive,1.2541971910701382,-0.086832145314683
2018,217,Global stance,believer,male,not aggressive,2.0118389273214285,-0.12587816990408435
2018,219,Global stance,believer,female,not aggressive,3.2540039621186443,-0.10580980385597545
2018,221,Weather Extremes,believer,male,not aggressive,2.7593662092608695,-0.13943145530242207
2018,223,Global stance,believer,female,not aggressive,2.4890484311875003,-0.05728126255093987
2018,225,Global stance,believer,male,not aggressive,1.56418932223,-0.03501990100177867
2018,227,Global stance,believer,male,not aggressive,3.0917221579218745,-0.10591109747016755
2018,229,Global stance,believer,male,not aggressive,2.1238781,0.05147766771379745
2018,231,Weather Extremes,believer,male,not aggressive,2.456458224090909,-0.10719525491762935
2018,233,Global stance,believer,male,not aggressive,2.365455795116279,-0.05891736597023761
2018,235,Politics,believer,female,not aggressive,3.6204882950000004,-0.01332985588267997
2018,237,Global stance,believer,male,not aggressive,1.5320099930434783,0.008657278437792144
2018,239,Weather Extremes,believer,male,aggressive,2.6927803869230766,-0.16629583047793278
2018,241,Seriousness of Gas Emissions,believer,male,not aggressive,2.5636014208333333,-0.03825881017293851
2018,243,Importance of Human Intervantion,believer,male,not aggressive,3.1506141000000008,0.02711769877274826
2018,245,Global stance,believer,male,not aggressive,1.433668316037594,-0.11001262137040795
2018,247,Global stance,believer,female,not aggressive,0.8673638088000001,-0.06880998852995669
2018,249,Seriousness of Gas Emissions,believer,female,not aggressive,0.646079888235294,-0.04896456337154805
2018,251,Weather Extremes,believer,male,not aggressive,2.811386523766234,-0.1527275414921156
2018,253,Weather Extremes,believer,male,not aggressive,-2.027978366666667,-0.28410382056501177
2018,255,Politics,believer,male,not aggressive,1.1608623300000003,-0.21865479870923155
2018,257,Politics,believer,male,not aggressive,1.9949348753424658,-0.12206396938818795
2018,259,Global stance,believer,male,not aggressive,1.4293606528571428,-0.1073146836405915
2018,261,Politics,believer,male,not aggressive,0.545806482972973,-0.0045445865478089984
2018,263,Importance of Human Intervantion,believer,male,not aggressive,5.587865299999999,-0.7453087158918381
2018,265,Weather Extremes,believer,male,not aggressive,1.3530827555555556,-0.24286879051858573
2018,267,Weather Extremes,neutral,male,not aggressive,1.8905547050000002,-0.1544965838505162
2018,269,Weather Extremes,neutral,male,not aggressive,-2.7744663,0.6921276550610861
2018,273,Global stance,believer,male,not aggressive,1.4229383754385967,-0.23062917586340656
2018,275,Weather Extremes,believer,female,not aggressive,0.1781057718181817,-0.35742989867961766
2018,277,Global stance,believer,male,not aggressive,1.9582706617205883,-0.0660252055955744
2018,279,Global stance,believer,male,not aggressive,1.7314910663157899,-0.04892706278587262
2018,281,Global stance,believer,male,not aggressive,3.167601266666667,-0.2682184843023618
2018,283,Weather Extremes,believer,male,not aggressive,1.7714299227272727,-0.13513902933734034
2018,285,Politics,believer,male,not aggressive,0.4881873517857144,0.046363400556549195
2018,287,Global stance,believer,male,not aggressive,1.4314140285714285,-0.1405038958386769
2018,289,Global stance,believer,male,not aggressive,1.5341577939701492,-0.12018113703450915
2018,291,Weather Extremes,believer,male,not aggressive,0.6999827876104652,-0.009985255141829512
2018,293,Ideological Positions on Global Warming,believer,male,aggressive,2.69585416,-0.15174354479445692
2018,295,Weather Extremes,believer,female,not aggressive,2.7495381930769227,-0.12984418913601162
2018,297,Global stance,believer,female,not aggressive,1.4494734898387096,-0.10198240012136241
2018,299,Politics,believer,male,not aggressive,2.7183976273684207,-0.10328660152225567
2018,301,Weather Extremes,denier,male,not aggressive,11.830467,-0.2224214848518371
2018,303,Global stance,believer,male,not aggressive,4.335566648669411,-0.0613660245120508
2018,305,Global stance,believer,male,not aggressive,1.7005225,-0.021578292116974374
2018,307,Weather Extremes,believer,male,aggressive,1.88396745,-0.38350663109487954
2018,309,Global stance,believer,male,not aggressive,2.2134847512297733,-0.07513478223952083
2018,313,Importance of Human Intervantion,believer,male,not aggressive,1.1196311784090909,-0.13221614550719904
2018,315,Global stance,believer,male,not aggressive,4.1469121200000005,-0.3125036967338628
2018,317,Donald Trump versus Science,denier,female,aggressive,2.6145810000000003,-0.47952671722173684
2018,319,Global stance,believer,male,not aggressive,0.9534311739999998,0.13766319066694802
2018,321,Weather Extremes,believer,male,not aggressive,-0.12723476428571412,-0.20031775734458998
2018,323,Global stance,believer,male,not aggressive,2.4028052182608697,-0.06263468215771141
2018,325,Politics,believer,male,not aggressive,0.5081122333333332,-0.06896338725205915
2018,327,Significance of Pollution Awareness Events,believer,male,not aggressive,5.1483813000000005,0.1182039989272753
2018,329,Global stance,believer,male,not aggressive,3.63742242059499,-0.11415093669608924
2018,331,Donald Trump versus Science,denier,female,not aggressive,1.79756811725,-0.18435473842956718
2018,333,Global stance,believer,female,not aggressive,3.7936522000000004,0.15263232011795047
2018,335,Global stance,believer,male,not aggressive,4.6895173,0.23174643542636525
2018,339,Weather Extremes,believer,male,not aggressive,1.2924454424482759,-0.003930432278121375
2018,341,Global stance,believer,female,aggressive,3.8809903,0.02504355497360225
2018,343,Importance of Human Intervantion,believer,male,not aggressive,1.5655606,0.021774806069268137
2018,345,Seriousness of Gas Emissions,believer,female,not aggressive,5.948864,-0.341936856508255
2018,347,Weather Extremes,believer,male,not aggressive,1.945793603826087,-0.08273857365592137
2018,349,Importance of Human Intervantion,believer,male,not aggressive,3.053941941666667,-0.037590973425487735
2018,351,Global stance,believer,male,not aggressive,1.8070945173364485,0.0162382376041125
2018,353,Global stance,believer,female,not aggressive,2.8894594857142857,0.24024429146075738
2018,355,Global stance,believer,male,not aggressive,1.354428544154167,-0.05817870464036833
2018,357,Importance of Human Intervantion,believer,male,not aggressive,3.2395391,0.1470172219554583
2018,361,Weather Extremes,believer,male,not aggressive,1.4428369523809523,-0.27868131567604687
2018,363,Importance of Human Intervantion,believer,male,not aggressive,3.1815794406249998,-0.11860886420758548
2018,365,Weather Extremes,neutral,male,not aggressive,-1.2109036714285715,-0.10652933193572249
2018,367,Weather Extremes,believer,male,not aggressive,2.2970720877857143,-0.0767767890788303
2018,369,Donald Trump versus Science,believer,male,not aggressive,4.609363133333334,-0.16929501668347255
2018,371,Weather Extremes,believer,male,not aggressive,3.113441057142857,-0.21445864807245685
2018,373,Global stance,believer,male,not aggressive,2.4708022461538466,-0.08645507020961435
2018,375,Global stance,believer,male,not aggressive,2.5833315577283953,-0.06255833224823973
2018,377,Global stance,believer,male,not aggressive,3.483632166451613,-0.05860418102018428
2018,381,Importance of Human Intervantion,believer,male,not aggressive,3.773928031578948,-0.10870380903880524
2018,383,Ideological Positions on Global Warming,believer,male,not aggressive,6.3662066,-0.5929561138153077
2018,385,Weather Extremes,believer,female,not aggressive,1.8413510750000002,-0.1873924893021584
2018,387,Politics,believer,female,not aggressive,2.7745509192857147,-0.019054147770291296
2018,389,Politics,believer,female,aggressive,3.1931067283333334,-0.24330643868608237
2018,391,Politics,believer,male,not aggressive,-0.42884992499999997,0.19388695929050448
2018,393,Weather Extremes,neutral,female,not aggressive,4.4493003,0.7151712049722672
2018,395,Politics,believer,female,aggressive,3.1047789285714282,-0.22551260193488298
2018,397,Global stance,believer,female,not aggressive,2.460477278230159,-0.08733390081366828
2018,401,Weather Extremes,denier,male,not aggressive,1.633461762962963,-0.05627769563700767
2018,405,Global stance,denier,male,not aggressive,3.5826921000000005,0.053504720489906545
2018,407,Global stance,believer,male,aggressive,0.28549046588235294,-0.251222246018578
2018,409,Politics,believer,male,not aggressive,0.9629116200000003,-0.07355954510506785
2018,411,Weather Extremes,believer,male,not aggressive,5.19397074,-0.32076697768529255
2018,413,Weather Extremes,denier,female,not aggressive,2.8930745325,-0.3750012102809217
2018,415,Weather Extremes,believer,male,not aggressive,5.779079014285714,-0.35185944880417414
2018,417,Weather Extremes,denier,male,not aggressive,3.321321616666667,-0.30248054783211814
2018,419,Weather Extremes,believer,male,not aggressive,0.8855372221428571,0.09674545722234817
2018,421,Global stance,believer,male,not aggressive,2.6229276219512196,-0.017276186797804557
2018,423,Global stance,believer,male,not aggressive,2.947251692485597,-0.03612282459644763
2018,425,Weather Extremes,believer,female,aggressive,0.18956780000000015,-0.26986806592146556
2018,427,Global stance,believer,male,not aggressive,1.2718471568421053,-0.14909823781649273
2018,429,Global stance,believer,male,not aggressive,2.882465859090909,0.08292855346449308
2018,431,Importance of Human Intervantion,believer,male,not aggressive,4.219997706296296,-0.01771494983075964
2018,433,Importance of Human Intervantion,believer,male,aggressive,2.743150149999999,-0.5902308816237882
2018,435,Global stance,believer,female,not aggressive,1.2802552014285713,-0.042659184836773625
2018,437,Significance of Pollution Awareness Events,believer,female,not aggressive,5.5157075,-0.0147986630598704
2018,439,Global stance,believer,male,not aggressive,2.869137076644139,-0.04147699453061792
2018,441,Weather Extremes,believer,male,not aggressive,3.775345951182796,-0.07882329949263367
2018,443,Global stance,believer,undefined,aggressive,3.049056912727272,0.03551649633217684
2018,445,Importance of Human Intervantion,believer,male,aggressive,5.602217,0.38322881534894315
2018,449,Donald Trump versus Science,denier,male,not aggressive,4.54276258,-0.15403498942057295
2018,451,Global stance,believer,male,not aggressive,3.9450815109,-0.016559408999763006
2018,453,Global stance,believer,male,not aggressive,2.1595245974042236,-0.029694998357428094
2018,455,Weather Extremes,believer,male,not aggressive,-2.960604599,-0.3285047429291407
2018,457,Politics,believer,male,not aggressive,0.9205266214285712,-0.022578815177508756
2018,459,Donald Trump versus Science,denier,female,not aggressive,3.9449808375,-0.19846811969379585
2018,461,Weather Extremes,believer,male,not aggressive,2.2501752799999997,0.26705182660102844
2018,463,Donald Trump versus Science,believer,male,not aggressive,1.9275989857142857,-0.1617650269269943
2018,465,Global stance,believer,male,not aggressive,2.56466991,-0.022222288691202775
2018,467,Global stance,believer,male,not aggressive,2.4297708942432434,-0.0958343712436851
2018,469,Politics,believer,female,not aggressive,1.9751030782716053,-0.09645170405520795
2018,471,Weather Extremes,believer,male,not aggressive,1.2380972067708333,-0.13596853158650324
2018,473,Weather Extremes,believer,male,not aggressive,2.130708868,-0.11561887865305703
2018,475,Weather Extremes,believer,female,not aggressive,2.293314611111111,-0.1626901115187892
2018,477,Global stance,believer,female,not aggressive,2.6730256911764703,-0.14029150092366516
2018,479,Global stance,believer,male,not aggressive,1.448375608042553,-0.06026490395947732
2018,481,Ideological Positions on Global Warming,believer,male,not aggressive,2.5833370769230775,-0.0505723344283226
2018,485,Global stance,believer,male,not aggressive,4.0767543547972975,-0.08213323339620042
2018,487,Global stance,believer,female,not aggressive,6.657100999999999,-0.05633354927244641
2018,489,Politics,believer,female,not aggressive,2.533325575,0.06272970579862595
2018,491,Global stance,believer,male,not aggressive,2.0699154484375,-0.04195417559141484
2018,493,Politics,believer,male,not aggressive,2.143419311428571,-0.16686085210338472
2018,495,Seriousness of Gas Emissions,believer,female,aggressive,2.00913775,-0.13618285348921116
2018,497,Undefined / One Word Hashtags,believer,female,aggressive,2.772750112627907,0.24683618703312935
2018,499,Importance of Human Intervantion,believer,male,not aggressive,3.799928961315789,0.049328567921880444
2018,501,Weather Extremes,believer,female,not aggressive,5.557438885714285,-0.003459393216056753
2018,503,Global stance,believer,female,not aggressive,4.565188392857143,-0.254361653072115
2018,505,Undefined / One Word Hashtags,believer,male,not aggressive,2.110735487747036,0.11603618569309589
2018,507,Politics,believer,male,aggressive,2.8361416,-0.24256330851713814
2018,510,Global stance,believer,male,not aggressive,2.269652685701838,-0.04166074566545566
2018,520,Global stance,believer,male,not aggressive,1.6281699023000002,-0.0359029866922545
2018,540,Global stance,believer,male,not aggressive,2.91245229880805,0.05596611629107467
2018,550,Global stance,believer,male,not aggressive,2.5466792581306557,-0.07144346038854478
2018,570,Global stance,believer,male,not aggressive,4.558831875,-0.1302374021609624
2018,590,Ideological Positions on Global Warming,denier,male,aggressive,1.9772374061363636,-0.18917930465672025
2018,595,Weather Extremes,denier,male,not aggressive,-5.683209075000001,-0.2596229631328221
2018,600,Global stance,believer,male,not aggressive,3.1049661215189874,0.12595079879698248
2018,610,Global stance,believer,male,not aggressive,1.8411010427863634,0.028681316897192246
2018,630,Global stance,believer,male,not aggressive,2.249966100388889,-0.08643897308014646
2018,640,Politics,believer,male,not aggressive,4.157477399999999,0.4687325954437256
2018,650,Global stance,believer,male,not aggressive,2.340419772951163,-0.12598976381312055
2018,660,Global stance,believer,male,not aggressive,2.7713636009219864,0.009414913607574292
2018,670,Global stance,believer,male,not aggressive,1.1183820666666668,0.10231605172157286
2018,678,Politics,believer,male,not aggressive,3.1283990772727277,-0.09015839394933828
2018,680,Global stance,believer,male,not aggressive,2.6011721277272732,-0.11645966253887431
2018,683,Global stance,believer,male,not aggressive,2.699951955716797,-0.06470716367931194
2018,685,Weather Extremes,believer,female,not aggressive,3.0486635766666663,-0.18460766005254295
2018,690,Politics,believer,male,not aggressive,2.2850873099999998,0.17759954812487905
2018,700,Undefined / One Word Hashtags,believer,female,not aggressive,1.5338437197782104,0.03529371663186407
2018,710,Global stance,believer,male,not aggressive,2.230932284416986,-0.03954079243314924
2018,720,Weather Extremes,denier,female,not aggressive,3.8585155,-0.4683667257785797
2018,730,Importance of Human Intervantion,believer,male,aggressive,3.2362177884615386,-0.29451073442035247
2018,735,Global stance,believer,male,not aggressive,1.5968628711111112,-0.23984336965689584
2018,740,Global stance,believer,male,not aggressive,2.4083847864864865,-0.117658498582781
2018,750,Global stance,believer,female,not aggressive,1.9419774144444442,-0.1988549940710116
2018,760,Global stance,believer,male,not aggressive,2.5424156778219094,-0.006081360962399489
2018,770,Global stance,believer,male,not aggressive,3.2392658259856804,-0.07384003055523104
2018,775,Undefined / One Word Hashtags,believer,male,not aggressive,2.6823048999999997,0.14844792910019558
2018,790,Global stance,believer,male,not aggressive,3.3852035975000003,-0.11632652784620306
